"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y"
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,"2020/01/13","AE",9770526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-14,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-16,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-18,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-19,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,"2020/01/20","AE",9770526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-21,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-22,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,2.78,2.78,3.57,3.57,1.67,1.67,1.92,1.92,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,2.78,2.78,3.57,3.57,1.67,1.67,1.92,1.92,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,2.78,2.78,3.57,3.57,1.67,1.67,1.92,1.92,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,2.78,2.78,3.57,3.57,1.67,1.67,1.92,1.92,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",NA,NA,"NAT_TOTAL",2020-01-27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,2.78,2.78,3.57,3.57,1.67,1.67,1.92,1.92,0,0,0,0,"2020/01/27","AE",9770526,1,0,1,0,1,0,1,1,1.02348635068368e-07,1.02348635068368e-07,1.02348635068368e-07,1.02348635068368e-07,1,0,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
