"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","DeathsFromIFR","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-03-07,"United Kingdom","Wales",0.428571428571429,0,0.285714285714286,NA,0.00815504116772154,0,0
2020-03-08,"United Kingdom","Wales",0.571428571428571,0,0.142857142857143,NA,0.0108733882236287,0,0
2020-03-09,"United Kingdom","Wales",1,0,0.428571428571429,NA,0.0190284293913503,0,0
2020-03-10,"United Kingdom","Wales",2.71428571428571,0,1.71428571428571,NA,0.0516485940622363,0,0
2020-03-11,"United Kingdom","Wales",4.71428571428571,0,2,NA,0.0897054528449368,0,0
2020-03-12,"United Kingdom","Wales",8.28571428571429,0,3.57142857142857,NA,0.157664129242616,0.0357142857142857,0.0107142857142857
2020-03-13,"United Kingdom","Wales",12.2857142857143,0,4,NA,0.233777846808018,0.107142857142857,0.0321428571428572
2020-03-14,"United Kingdom","Wales",14.7142857142857,0,2.42857142857143,NA,0.279989746758439,0.142857142857143,0.0428571428571428
2020-03-15,"United Kingdom","Wales",19.1428571428571,0,4.42857142857143,NA,0.364258505491561,0.25,0.075
2020-03-16,"United Kingdom","Wales",24,0,4.85714285714286,NA,0.456682305392406,0.678571428571427,0.203571428571428
2020-03-17,"United Kingdom","Wales",27.5714285714286,0,3.57142857142857,NA,0.524640981790086,1.17857142857143,0.353571428571428
2020-03-18,"United Kingdom","Wales",30.5714285714286,0,3,NA,0.581726269964137,2.07142857142857,0.621428571428572
2020-03-19,"United Kingdom","Wales",35.5714285714286,0,5,NA,0.676868416920888,3.07142857142858,0.921428571428572
2020-03-20,"United Kingdom","Wales",42,0,6.42857142857143,NA,0.799194034436711,3.67857142857142,1.10357142857143
2020-03-21,"United Kingdom","Wales",50,0,8,NA,0.951421469567513,4.78571428571427,1.43571428571428
2020-03-22,"United Kingdom","Wales",56.2857142857143,0,6.28571428571428,NA,1.07102874002743,6,1.8
2020-03-23,"United Kingdom","Wales",70,0,13.7142857142857,NA,1.33199005739452,6.89285714285715,2.06785714285714
2020-03-24,"United Kingdom","Wales",84.8571428571429,2.28571428571429,14.8571428571429,NA,1.61469815120886,7.64285714285715,2.29285714285714
2020-03-25,"United Kingdom","Wales",106.857142857143,3,22,0.714285714285714,2.03332359781857,8.89285714285715,2.66785714285714
2020-03-26,"United Kingdom","Wales",123.571428571429,3.85714285714286,16.7142857142857,0.857142857142857,2.35137020335972,10.5,3.15
2020-03-27,"United Kingdom","Wales",140.714285714286,4.71428571428571,17.1428571428572,0.857142857142857,2.67757185006858,12.5,3.75
2020-03-28,"United Kingdom","Wales",153.857142857143,5,13.1428571428571,0.285714285714286,2.92765977921203,14.0714285714286,4.22142857142857
2020-03-29,"United Kingdom","Wales",165.714285714286,5.14285714285714,11.8571428571429,0.142857142857143,3.15328258485233,17.5,5.25
2020-03-30,"United Kingdom","Wales",195.714285714286,6.57142857142857,30,1.42857142857143,3.72413546659284,21.2142857142857,6.36428571428572
2020-03-31,"United Kingdom","Wales",215.142857142857,7.42857142857143,19.4285714285714,0.857142857142858,4.09383066619621,26.7142857142858,8.01428571428572
2020-04-01,"United Kingdom","Wales",234.714285714286,10.8571428571429,19.5714285714286,3.42857142857143,4.4662442128555,30.8928571428572,9.26785714285717
2020-04-02,"United Kingdom","Wales",257.428571428571,12.7142857142857,22.7142857142857,1.85714285714286,4.89846139474473,35.1785714285715,10.5535714285715
2020-04-03,"United Kingdom","Wales",277,15.2857142857143,19.5714285714286,2.57142857142857,5.27087494140402,38.4642857142858,11.5392857142857
2020-04-04,"United Kingdom","Wales",293.428571428571,16.5714285714286,16.4285714285714,1.28571428571429,5.58348485283334,41.4285714285715,12.4285714285715
2020-04-05,"United Kingdom","Wales",302.571428571429,16.8571428571429,9.14285714285711,0.285714285714285,5.75745906441141,48.9285714285715,14.6785714285715
2020-04-06,"United Kingdom","Wales",308.285714285714,18.7142857142857,5.71428571428572,1.85714285714286,5.86619294664769,53.7857142857142,16.1357142857143
2020-04-07,"United Kingdom","Wales",323.857142857143,20.4285714285714,15.5714285714286,1.71428571428571,6.16249277574158,58.6785714285715,17.6035714285714
2020-04-08,"United Kingdom","Wales",332.285714285714,21,8.42857142857144,0.571428571428573,6.32287525204009,64.3571428571427,19.3071428571428
2020-04-09,"United Kingdom","Wales",340.142857142857,24.1428571428571,7.85714285714289,3.14285714285714,6.47238434011499,69.25,20.775
2020-04-10,"United Kingdom","Wales",337,24.8571428571429,-3.14285714285717,0.714285714285715,6.41258070488503,73.3571428571427,22.0071428571428
2020-04-11,"United Kingdom","Wales",332,28.1428571428571,-5,3.28571428571428,6.31743855792828,75.6428571428573,22.6928571428572
2020-04-12,"United Kingdom","Wales",335.428571428571,29,3.42857142857144,0.857142857142858,6.38267888727005,77.0714285714285,23.1214285714285
2020-04-13,"United Kingdom","Wales",319.714285714286,27.2857142857143,-15.7142857142857,-1.71428571428572,6.08366071112027,80.9642857142858,24.2892857142857
2020-04-14,"United Kingdom","Wales",309.857142857143,27.2857142857143,-9.85714285714289,0,5.89609476426267,83.0714285714285,24.9214285714285
2020-04-15,"United Kingdom","Wales",306.285714285714,31.1428571428571,-3.57142857142856,3.85714285714286,5.82813608786499,85.0357142857142,25.5107142857143
2020-04-16,"United Kingdom","Wales",302.285714285714,29.8571428571429,-4,-1.28571428571428,5.75202237029958,84.25,25.275
2020-04-17,"United Kingdom","Wales",304.571428571429,27.2857142857143,2.28571428571428,-2.57142857142857,5.79551592319411,83,24.9
2020-04-18,"United Kingdom","Wales",304.571428571429,26.1428571428571,0,-1.14285714285714,5.79551592319411,83.8571428571427,25.1571428571428
2020-04-19,"United Kingdom","Wales",295.142857142857,29.4285714285714,-9.42857142857139,3.28571428571428,5.61610501750423,79.9285714285715,23.9785714285714
2020-04-20,"United Kingdom","Wales",296.285714285714,28.5714285714286,1.14285714285711,-0.857142857142854,5.63785179395148,77.4642857142858,23.2392857142857
2020-04-21,"United Kingdom","Wales",288,29.4285714285714,-8.28571428571428,0.857142857142854,5.48018766470887,76.5714285714285,22.9714285714286
2020-04-22,"United Kingdom","Wales",272.571428571429,23,-15.4285714285714,-6.42857142857143,5.18660618267091,75.5714285714285,22.6714285714285
2020-04-23,"United Kingdom","Wales",249.428571428571,20.8571428571429,-23.1428571428571,-2.14285714285714,4.74623395961393,76.1428571428573,22.8428571428572
2020-04-24,"United Kingdom","Wales",233.571428571429,35,-15.8571428571428,14.1428571428571,4.44449743640825,76.1428571428573,22.8428571428572
2020-04-25,"United Kingdom","Wales",217.714285714286,34.2857142857143,-15.8571428571429,-0.714285714285715,4.14276091320255,73.7857142857142,22.1357142857143
2020-04-26,"United Kingdom","Wales",209.142857142857,30.4285714285714,-8.57142857142858,-3.85714285714286,3.97966008984811,74.0714285714285,22.2214285714286
2020-04-27,"United Kingdom","Wales",193.571428571429,30.2857142857143,-15.5714285714286,-0.142857142857142,3.68336026075424,72,21.6
2020-04-28,"United Kingdom","Wales",178.428571428571,29.1428571428571,-15.1428571428572,-1.14285714285714,3.39521547282806,68.1428571428573,20.4428571428572
2020-04-29,"United Kingdom","Wales",167.428571428571,37.4285714285714,-11,8.28571428571429,3.1859027495232,62.3571428571427,18.7071428571428
2020-04-30,"United Kingdom","Wales",167.285714285714,38.1428571428571,-0.142857142857139,0.714285714285715,3.1831844024673,58.3928571428573,17.5178571428572
2020-05-01,"United Kingdom","Wales",162,24.8571428571429,-5.28571428571428,-13.2857142857143,3.08260556139874,54.4285714285715,16.3285714285715
2020-05-02,"United Kingdom","Wales",168.142857142857,27.8571428571429,6.14285714285714,3,3.19949448480275,52.2857142857142,15.6857142857143
2020-05-03,"United Kingdom","Wales",165.857142857143,27.8571428571429,-2.28571428571428,0,3.15600093190824,48.3928571428573,14.5178571428572
2020-05-04,"United Kingdom","Wales",161.142857142857,28.7142857142857,-4.71428571428572,0.857142857142858,3.06629547906329,44.6071428571427,13.3821428571428
2020-05-05,"United Kingdom","Wales",164.285714285714,30,3.14285714285714,1.28571428571428,3.12609911429325,41.8571428571427,12.5571428571428
2020-05-06,"United Kingdom","Wales",163.571428571429,22.5714285714286,-0.714285714285694,-7.42857142857143,3.11250737901373,41.8214285714285,12.5464285714285
2020-05-07,"United Kingdom","Wales",160.142857142857,22,-3.42857142857144,-0.571428571428573,3.04726704967194,40.5,12.15
2020-05-08,"United Kingdom","Wales",151.428571428571,23.5714285714286,-8.71428571428572,1.57142857142857,2.8814478792616,42.0357142857142,12.6107142857143
2020-05-09,"United Kingdom","Wales",145.285714285714,18.5714285714286,-6.14285714285714,-5,2.76455895585759,41.4642857142858,12.4392857142857
2020-05-10,"United Kingdom","Wales",145.571428571429,18.2857142857143,0.285714285714306,-0.285714285714288,2.76999564996942,40.2857142857142,12.0857142857143
2020-05-11,"United Kingdom","Wales",151.142857142857,17,5.57142857142856,-1.28571428571428,2.87601118514979,41.0714285714285,12.3214285714285
2020-05-12,"United Kingdom","Wales",147.571428571429,15.5714285714286,-3.57142857142856,-1.42857142857143,2.80805250875212,40.8928571428573,12.2678571428572
2020-05-13,"United Kingdom","Wales",145,15.7142857142857,-2.57142857142858,0.142857142857142,2.75912226174579,40.0357142857142,12.0107142857143
2020-05-14,"United Kingdom","Wales",138.714285714286,14.5714285714286,-6.28571428571428,-1.14285714285714,2.63951499128588,37.8571428571427,11.3571428571428
2020-05-15,"United Kingdom","Wales",147.857142857143,11.8571428571429,9.14285714285714,-2.71428571428571,2.81348920286393,36.3214285714285,10.8964285714285
2020-05-16,"United Kingdom","Wales",152.142857142857,13.1428571428571,4.28571428571428,1.28571428571428,2.89503961454114,36.3928571428573,10.9178571428572
2020-05-17,"United Kingdom","Wales",153.714285714286,13.1428571428571,1.57142857142858,0,2.92494143215613,37.7857142857142,11.3357142857143
2020-05-18,"United Kingdom","Wales",152.285714285714,13,-1.42857142857144,-0.142857142857142,2.89775796159705,36.8928571428573,11.0678571428572
2020-05-19,"United Kingdom","Wales",161.285714285714,13.1428571428571,9,0.142857142857142,3.0690138261192,36.25,10.875
2020-05-20,"United Kingdom","Wales",163.142857142857,12,1.85714285714286,-1.14285714285714,3.104352337846,34.6785714285715,10.4035714285714
2020-05-21,"United Kingdom","Wales",163.142857142857,11.8571428571429,0,-0.142857142857142,3.104352337846,36.9642857142858,11.0892857142857
2020-05-22,"United Kingdom","Wales",157.142857142857,11.5714285714286,-6,-0.285714285714286,2.99018176149789,38.0357142857142,11.4107142857143
2020-05-23,"United Kingdom","Wales",150.857142857143,9.85714285714286,-6.28571428571428,-1.71428571428571,2.87057449103798,38.4285714285715,11.5285714285714
2020-05-24,"United Kingdom","Wales",145.714285714286,9.14285714285714,-5.14285714285714,-0.714285714285715,2.77271399702533,38.0714285714285,11.4214285714285
2020-05-25,"United Kingdom","Wales",136.714285714286,9.57142857142857,-9,0.428571428571429,2.60145813250318,40.3214285714285,12.0964285714285
2020-05-26,"United Kingdom","Wales",120.857142857143,8.28571428571429,-15.8571428571429,-1.28571428571428,2.29972160929748,40.7857142857142,12.2357142857143
2020-05-27,"United Kingdom","Wales",114,7.85714285714286,-6.85714285714286,-0.42857142857143,2.16924095061393,40.7857142857142,12.2357142857143
2020-05-28,"United Kingdom","Wales",109.714285714286,8.57142857142857,-4.28571428571429,0.714285714285714,2.08769053893672,39.2857142857142,11.7857142857143
2020-05-29,"United Kingdom","Wales",105.285714285714,9,-4.42857142857142,0.428571428571429,2.00342178020359,37.7142857142858,11.3142857142857
2020-05-30,"United Kingdom","Wales",97.8571428571429,10.1428571428571,-7.42857142857143,1.14285714285714,1.86206773329642,36.4285714285715,10.9285714285715
2020-05-31,"United Kingdom","Wales",92.7142857142857,10.7142857142857,-5.14285714285715,0.571428571428571,1.76420723928376,34.1785714285715,10.2535714285714
2020-06-01,"United Kingdom","Wales",86.8571428571429,10.4285714285714,-5.85714285714285,-0.285714285714285,1.65275500999157,30.2142857142858,9.06428571428573
2020-06-02,"United Kingdom","Wales",82.7142857142857,10.2857142857143,-4.14285714285715,-0.142857142857142,1.57392294537026,28.5,8.55
2020-06-03,"United Kingdom","Wales",76.5714285714286,11.1428571428571,-6.14285714285714,0.857142857142856,1.45703402196625,27.4285714285715,8.22857142857145
2020-06-04,"United Kingdom","Wales",70.5714285714286,10.2857142857143,-6,-0.857142857142856,1.34286344561815,26.3214285714285,7.89642857142855
2020-06-05,"United Kingdom","Wales",63.2857142857143,9.42857142857143,-7.28571428571428,-0.857142857142858,1.20422774576688,24.4642857142857,7.33928571428572
2020-06-06,"United Kingdom","Wales",60.8571428571429,8.85714285714286,-2.42857142857143,-0.571428571428571,1.15801584581646,23.1785714285714,6.95357142857143
2020-06-07,"United Kingdom","Wales",59.1428571428571,8,-1.71428571428571,-0.857142857142858,1.12539568114557,21.7142857142857,6.51428571428572
2020-06-08,"United Kingdom","Wales",60.5714285714286,7.71428571428571,1.42857142857142,-0.285714285714286,1.15257915170464,20.6785714285714,6.20357142857143
2020-06-09,"United Kingdom","Wales",59,8,-1.57142857142857,0.285714285714286,1.12267733408966,19.1428571428571,5.74285714285714
2020-06-10,"United Kingdom","Wales",57.8571428571429,6.85714285714286,-1.14285714285715,-1.14285714285714,1.10093055764241,17.6428571428571,5.29285714285714
2020-06-11,"United Kingdom","Wales",58.7142857142857,6.57142857142857,0.857142857142861,-0.285714285714286,1.11724063997785,15.8214285714286,4.74642857142857
2020-06-12,"United Kingdom","Wales",61.5714285714286,7.42857142857143,2.85714285714285,0.857142857142858,1.17160758109599,15.2142857142857,4.56428571428572
2020-06-13,"United Kingdom","Wales",64,6.85714285714286,2.42857142857143,-0.571428571428572,1.21781948104642,14.7857142857143,4.43571428571428
2020-06-14,"United Kingdom","Wales",66.8571428571429,6.57142857142857,2.85714285714286,-0.285714285714286,1.27218642216456,15.1428571428571,4.54285714285714
2020-06-15,"United Kingdom","Wales",65.7142857142857,6.71428571428571,-1.14285714285715,0.142857142857143,1.2504396457173,14.75,4.425
2020-06-16,"United Kingdom","Wales",68.5714285714286,6.57142857142857,2.85714285714286,-0.142857142857143,1.30480658683545,14.4642857142857,4.33928571428572
2020-06-17,"United Kingdom","Wales",68.1428571428571,6.71428571428571,-0.428571428571431,0.142857142857143,1.29665154566772,14.6785714285714,4.40357142857143
2020-06-18,"United Kingdom","Wales",67.5714285714286,6.57142857142857,-0.571428571428569,-0.142857142857143,1.2857781574441,15.3928571428571,4.61785714285714
2020-06-19,"United Kingdom","Wales",76.8571428571429,5.71428571428571,9.28571428571429,-0.857142857142857,1.46247071607806,16,4.8
2020-06-20,"United Kingdom","Wales",73.5714285714286,5,-3.28571428571429,-0.714285714285714,1.3999487337922,16.7142857142857,5.01428571428572
2020-06-21,"United Kingdom","Wales",76.7142857142857,4.71428571428571,3.14285714285714,-0.285714285714286,1.45975236902215,16.4285714285714,4.92857142857143
2020-06-22,"United Kingdom","Wales",76.7142857142857,4.28571428571429,0,-0.428571428571429,1.45975236902215,17.1428571428571,5.14285714285715
2020-06-23,"United Kingdom","Wales",83.7142857142857,3.85714285714286,7,-0.428571428571428,1.59295137476161,17.0357142857143,5.11071428571428
2020-06-24,"United Kingdom","Wales",79.8571428571429,3.57142857142857,-3.85714285714285,-0.285714285714286,1.51955600425211,16.8928571428571,5.06785714285714
2020-06-25,"United Kingdom","Wales",79.5714285714286,3.71428571428571,-0.285714285714292,0.142857142857143,1.5141193101403,19.2142857142857,5.76428571428572
2020-06-26,"United Kingdom","Wales",62.2857142857143,3.14285714285714,-17.2857142857143,-0.571428571428572,1.18519931637553,18.3928571428571,5.51785714285715
2020-06-27,"United Kingdom","Wales",75.5714285714286,3.71428571428571,13.2857142857143,0.571428571428572,1.4380055925749,19.1785714285714,5.75357142857143
2020-06-28,"United Kingdom","Wales",68.7142857142857,3.85714285714286,-6.85714285714286,0.142857142857143,1.30752493389135,19.1785714285714,5.75357142857143
2020-06-29,"United Kingdom","Wales",65.4285714285714,4.14285714285714,-3.28571428571428,0.285714285714286,1.24500295160549,20.9285714285714,6.27857142857143
2020-06-30,"United Kingdom","Wales",51.7142857142857,3.85714285714286,-13.7142857142857,-0.285714285714286,0.984041634238398,19.9642857142857,5.98928571428572
2020-07-01,"United Kingdom","Wales",50.2857142857143,3.57142857142857,-1.42857142857143,-0.285714285714286,0.956858163679327,19.8928571428571,5.96785714285714
2020-07-02,"United Kingdom","Wales",45.7142857142857,3.85714285714286,-4.57142857142857,0.285714285714286,0.869871057890297,15.5714285714286,4.67142857142857
2020-07-03,"United Kingdom","Wales",45.7142857142857,4,0,0.142857142857143,0.869871057890297,18.8928571428571,5.66785714285714
2020-07-04,"United Kingdom","Wales",27,4,-18.7142857142857,0,0.513767593566457,17.1785714285714,5.15357142857143
2020-07-05,"United Kingdom","Wales",24.7142857142857,3.85714285714286,-2.28571428571428,-0.142857142857143,0.470274040671942,16.3571428571429,4.90714285714285
2020-07-06,"United Kingdom","Wales",23.5714285714286,3.42857142857143,-1.14285714285714,-0.428571428571429,0.448527264224685,12.9285714285714,3.87857142857143
2020-07-07,"United Kingdom","Wales",22.7142857142857,3.42857142857143,-0.857142857142858,0,0.432217181889241,12.5714285714286,3.77142857142857
2020-07-08,"United Kingdom","Wales",20.8571428571429,3.14285714285714,-1.85714285714286,-0.285714285714286,0.396878670162449,11.4285714285714,3.42857142857143
2020-07-09,"United Kingdom","Wales",20,2.28571428571429,-0.857142857142858,-0.857142857142857,0.380568587827005,11.4285714285714,3.42857142857143
2020-07-10,"United Kingdom","Wales",21.4285714285714,2.14285714285714,1.42857142857143,-0.142857142857143,0.407752058386076,6.75,2.025
2020-07-11,"United Kingdom","Wales",21.8571428571429,1.57142857142857,0.428571428571431,-0.571428571428571,0.415907099553799,6.17857142857143,1.85357142857143
2020-07-12,"United Kingdom","Wales",21.5714285714286,1.42857142857143,-0.285714285714285,-0.142857142857143,0.410470405441985,5.89285714285715,1.76785714285715
2020-07-13,"United Kingdom","Wales",20,1.42857142857143,-1.57142857142857,0,0.380568587827005,5.67857142857143,1.70357142857143
2020-07-14,"United Kingdom","Wales",19.1428571428571,1.28571428571429,-0.857142857142858,-0.142857142857143,0.364258505491561,5.21428571428573,1.56428571428572
2020-07-15,"United Kingdom","Wales",19.7142857142857,1,0.571428571428573,-0.285714285714286,0.37513189371519,5,1.5
2020-07-16,"United Kingdom","Wales",20.1428571428571,0.714285714285714,0.428571428571427,-0.285714285714286,0.383286934882911,5.35714285714285,1.60714285714285
2020-07-17,"United Kingdom","Wales",18.4285714285714,0.857142857142857,-1.71428571428572,0.142857142857143,0.350666770212025,5.46428571428573,1.63928571428572
2020-07-18,"United Kingdom","Wales",18.2857142857143,0.714285714285714,-0.142857142857142,-0.142857142857143,0.347948423156119,5.39285714285715,1.61785714285715
2020-07-19,"United Kingdom","Wales",18.2857142857143,0.857142857142857,0,0.142857142857143,0.347948423156119,5,1.5
2020-07-20,"United Kingdom","Wales",21,0.857142857142857,2.71428571428572,0,0.399597017218355,4.78571428571427,1.43571428571428
2020-07-21,"United Kingdom","Wales",26.4285714285714,0.571428571428571,5.42857142857143,-0.285714285714286,0.502894205342827,4.92857142857143,1.47857142857143
2020-07-22,"United Kingdom","Wales",27.4285714285714,0.428571428571429,1,-0.142857142857143,0.521922634734178,5.03571428571427,1.51071428571428
2020-07-23,"United Kingdom","Wales",28.2857142857143,0.428571428571429,0.857142857142858,0,0.538232717069622,4.60714285714285,1.38214285714285
2020-07-24,"United Kingdom","Wales",30.1428571428571,0.285714285714286,1.85714285714286,-0.142857142857143,0.573571228796414,4.57142857142857,1.37142857142857
2020-07-25,"United Kingdom","Wales",32,0.285714285714286,1.85714285714286,0,0.608909740523208,4.57142857142857,1.37142857142857
2020-07-26,"United Kingdom","Wales",35.5714285714286,0.285714285714286,3.57142857142857,0,0.676868416920888,5.25,1.575
2020-07-27,"United Kingdom","Wales",32.7142857142857,0.285714285714286,-2.85714285714285,0,0.622501475802744,6.60714285714285,1.98214285714285
2020-07-28,"United Kingdom","Wales",27.8571428571429,0.285714285714286,-4.85714285714286,0,0.530077675901901,6.85714285714285,2.05714285714285
2020-07-29,"United Kingdom","Wales",28.1428571428571,0.857142857142857,0.285714285714285,0.571428571428571,0.535514370013713,7.07142857142857,2.12142857142857
2020-07-30,"United Kingdom","Wales",28,0.857142857142857,-0.142857142857142,0,0.532796022957807,7.53571428571427,2.26071428571428
2020-07-31,"United Kingdom","Wales",26,1.71428571428571,-2,0.857142857142857,0.494739164175106,8,2.4
2020-08-01,"United Kingdom","Wales",24.8571428571429,2,-1.14285714285714,0.285714285714286,0.47299238772785,8.89285714285715,2.66785714285714
2020-08-02,"United Kingdom","Wales",21.8571428571429,2.28571428571429,-3,0.285714285714286,0.415907099553799,8.17857142857143,2.45357142857143
2020-08-03,"United Kingdom","Wales",21.7142857142857,2.28571428571429,-0.142857142857142,0,0.413188752497891,6.96428571428573,2.08928571428572
2020-08-04,"United Kingdom","Wales",21.2857142857143,2.42857142857143,-0.428571428571431,0.142857142857143,0.40503371133017,7.03571428571427,2.11071428571428
2020-08-05,"United Kingdom","Wales",20.5714285714286,2,-0.714285714285712,-0.428571428571428,0.391441976050634,7,2.1
2020-08-06,"United Kingdom","Wales",19.4285714285714,2.42857142857143,-1.14285714285715,0.428571428571428,0.369695199603376,6.5,1.95
2020-08-07,"United Kingdom","Wales",19.2857142857143,2.57142857142857,-0.142857142857142,0.142857142857143,0.366976852547469,6.21428571428573,1.86428571428572
2020-08-08,"United Kingdom","Wales",17.7142857142857,2.42857142857143,-1.57142857142857,-0.142857142857143,0.33707503493249,5.46428571428573,1.63928571428572
2020-08-09,"United Kingdom","Wales",16.8571428571429,2,-0.857142857142858,-0.428571428571428,0.320764952597048,5.42857142857143,1.62857142857143
2020-08-10,"United Kingdom","Wales",16.4285714285714,2,-0.428571428571431,0,0.312609911429325,5.32142857142857,1.59642857142857
2020-08-11,"United Kingdom","Wales",16.8571428571429,2.14285714285714,0.428571428571431,0.142857142857143,0.320764952597048,5.14285714285715,1.54285714285715
2020-08-12,"United Kingdom","Wales",17.1428571428571,2.57142857142857,0.285714285714285,0.428571428571429,0.326201646708861,4.85714285714285,1.45714285714285
2020-08-13,"United Kingdom","Wales",16.4285714285714,2.14285714285714,-0.714285714285715,-0.428571428571429,0.312609911429325,4.82142857142857,1.44642857142857
2020-08-14,"United Kingdom","Wales",16.7142857142857,1.14285714285714,0.285714285714288,-1,0.31804660554114,4.42857142857143,1.32857142857143
2020-08-15,"United Kingdom","Wales",17.4285714285714,1.14285714285714,0.714285714285712,0,0.331638340820675,4.21428571428573,1.26428571428572
2020-08-16,"United Kingdom","Wales",18.8571428571429,1.42857142857143,1.42857142857143,0.285714285714286,0.358821811379748,4.10714285714285,1.23214285714285
2020-08-17,"United Kingdom","Wales",18.8571428571429,1.42857142857143,0,0,0.358821811379748,4.21428571428573,1.26428571428572
