"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-06,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,0,NA,0,0,0,2,1,0,1,0,0,0,NA,0,NA,NA,10,1,87.96,87.96,95.24,95.24,56.11,56.11,64.74,64.74,0,0,1,0,0.428571428571429,0,1,0,0.142857142857143,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-06",10,1,0.429,1,0,0,0.673,0.067,0.029,0.067,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,"2020/04/06","ZW",14645473,2,0,9,1,9,1,9,9,6.145243653107e-07,1.36560970069045e-07,6.145243653107e-07,6.145243653107e-07,"2020/04/06","ZW",14645473,1,0,10,1,144.126163533979,29.9880676684164,692.687212951063,0,384.316371238895,384.316371238895,9.84100435226496e-06,2.04759980564755e-06,4.729701887751e-05,0,2.62413082348993e-05,2.62413082348993e-05,"2020/04/06","ZW",14645473,1,0,10,1,217.391304347826,0,72.463768115942,144.927536231884,6.82804850345223e-07,6.82804850345223e-08,1.4843583703157e-05,0,4.94786123438567e-06,9.89572246877134e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-06",-66,-55,-48,-79,-67,44
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-07,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,0,NA,0,0,0,2,1,0,1,0,0,0,NA,0,NA,NA,11,2,87.96,87.96,95.24,95.24,56.11,56.11,64.74,64.74,0,0,1,1,0.428571428571429,0.142857142857143,0,1,0,0.142857142857143,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-07",11,1,0.429,2,1,0.143,0.74,0.067,0.029,0.135,0.067,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/07","ZW",14645473,1,1,11,2,294.139749168022,163.067707536249,530.566065763784,0,384.316371238895,384.316371238895,2.00840047411253e-05,1.11343421640427e-05,3.62273083132094e-05,0,2.62413082348993e-05,2.62413082348993e-05,"2020/04/07","ZW",14645473,1,1,11,2,217.391304347826,0,0,144.927536231884,7.51085335379745e-07,1.36560970069045e-07,1.4843583703157e-05,0,0,9.89572246877134e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-07",-64,-52,-49,-78,-67,42
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-08,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,0,1,0,0,0,NA,0,NA,NA,11,3,87.96,87.96,95.24,95.24,59.44,59.44,64.74,64.74,25,25,0,1,0.428571428571429,0.285714285714286,-1,0,0,0.142857142857143,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-08",11,0,0.429,3,1,0.286,0.74,0,0.029,0.202,0.067,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/08","ZW",14645473,0,1,11,3,410.600005223514,295.616603749182,570.307493393007,0,55.5164283966643,384.316371238895,2.80359675118389e-05,2.01848450882523e-05,3.89408722676972e-05,0,3.79068865830856e-06,2.62413082348993e-05,"2020/04/08","ZW",14645473,0,1,11,3,217.391304347826,0,0,144.927536231884,7.51085335379745e-07,2.04841455103567e-07,1.4843583703157e-05,0,0,9.89572246877134e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-08",-62,-51,-51,-78,-66,41
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-09,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,11,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,0,0,0.285714285714286,0.285714285714286,0,-1,-0.142857142857143,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-09",11,0,0.286,3,0,0.286,0.74,0,0.019,0.202,0,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/09","ZW",14645473,0,0,11,3,382.92973275423,275.695045375768,531.874557365964,0,0,384.316371238895,2.61466278865988e-05,1.88245914198721e-05,3.63166527544698e-05,0,0,2.62413082348993e-05,"2020/04/09","ZW",14645473,0,0,11,3,289.855072463768,72.463768115942,72.463768115942,217.391304347826,7.51085335379745e-07,2.04841455103567e-07,1.97914449375427e-05,4.94786123438567e-06,4.94786123438567e-06,1.4843583703157e-05,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-09",-60,-47,-47,-77,-66,41
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-10,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,13,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,2,0,0.571428571428571,0.285714285714286,2,0,0.285714285714286,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-10",13,2,0.571,3,0,0.286,0.875,0.135,0.038,0.202,0,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","ZW",14645473,2,0,13,3,424.330893773154,291.573096403827,617.535395518613,0,0,384.316371238895,2.89735192419633e-05,1.99087524454708e-05,4.21656163319964e-05,0,0,2.62413082348993e-05,"2020/04/10","ZW",14645473,2,0,13,3,289.855072463768,0,72.463768115942,217.391304347826,8.8764630544879e-07,2.04841455103567e-07,1.97914449375427e-05,0,4.94786123438567e-06,1.4843583703157e-05,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-10",-70,-57,-53,-82,-78,48
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-11,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,14,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,1,0,0.714285714285714,0.285714285714286,-1,0,0.142857142857143,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-11",14,1,0.714,3,0,0.286,0.942,0.067,0.048,0.202,0,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","ZW",14645473,1,0,14,3,429.594877736011,295.190170074383,625.196153823532,0,0,384.316371238895,2.93329466201611e-05,2.0155727990102e-05,4.26886966247886e-05,0,0,2.62413082348993e-05,"2020/04/11","ZW",14645473,1,0,14,3,289.855072463768,0,72.463768115942,217.391304347826,9.55926790483312e-07,2.04841455103567e-07,1.97914449375427e-05,0,4.94786123438567e-06,1.4843583703157e-05,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-11",-69,-56,-48,-81,-58,36
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-12,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,14,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,0,0,0.714285714285714,0.285714285714286,-1,0,0,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-12",14,0,0.714,3,0,0.286,0.942,0,0.048,0.202,0,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","ZW",14645473,0,0,14,3,402.674663262551,267.175600473773,606.892561094948,0,0,384.316371238895,2.74948213186799e-05,1.8242879589739e-05,4.14389184354065e-05,0,0,2.62413082348993e-05,"2020/04/12","ZW",14645473,0,0,14,3,289.855072463768,0,72.463768115942,144.927536231884,9.55926790483312e-07,2.04841455103567e-07,1.97914449375427e-05,0,4.94786123438567e-06,9.89572246877134e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-12",-64,-56,-45,-80,-35,33
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-13,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,17,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,3,0,1,0.285714285714286,3,0,0.285714285714286,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-13",17,3,1,3,0,0.286,1.144,0.202,0.067,0.202,0,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,"2020/04/13","ZW",14645473,5,2,14,3,14,3,14,14,9.55926790483312e-07,3.41402425172611e-07,9.55926790483312e-07,9.55926790483312e-07,"2020/04/13","ZW",14645473,3,0,17,3,457.976332899679,303.868390312572,690.240670576126,0,0,384.316371238895,3.12708461447219e-05,2.0748281077202e-05,4.71299677774918e-05,0,0,2.62413082348993e-05,"2020/04/13","ZW",14645473,3,0,17,3,289.855072463768,0,72.463768115942,72.463768115942,1.16076824558688e-06,2.04841455103567e-07,1.97914449375427e-05,0,4.94786123438567e-06,4.94786123438567e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-13",-71,-63,-51,-83,-80,49
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-14,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,17,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,0,0,0.857142857142857,0.142857142857143,-3,0,-0.142857142857143,-0.142857142857143,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-14",17,0,0.857,3,0,0.143,1.144,0,0.058,0.202,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","ZW",14645473,0,0,17,3,428.292614235039,276.54169107286,663.316126753397,0,0,55.5164283966643,2.9244027436672e-05,1.88824007987219e-05,4.52915468659426e-05,0,0,3.79068865830856e-06,"2020/04/14","ZW",14645473,0,0,17,3,289.855072463768,0,72.463768115942,72.463768115942,1.16076824558688e-06,2.04841455103567e-07,1.97914449375427e-05,0,4.94786123438567e-06,4.94786123438567e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-14",-63,-53,-47,-78,-64,41
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-15,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,23,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,6,0,1.71428571428571,0,6,0,0.857142857142857,-0.142857142857143,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-15",23,6,1.714,3,0,0,1.547,0.404,0.115,0.202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","ZW",14645473,6,0,23,3,539.939351711335,348.630203828578,836.228474540904,0,0,0,3.68673208240754e-05,2.38046394150997e-05,5.70980858413316e-05,0,0,0,"2020/04/15","ZW",14645473,6,0,23,3,289.855072463768,0,72.463768115942,72.463768115942,1.57045115579401e-06,2.04841455103567e-07,1.97914449375427e-05,0,4.94786123438567e-06,4.94786123438567e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-15",-62,-50,-51,-77,-65,42
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-16,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,23,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,0,0,1.71428571428571,0,-6,0,0,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-16",23,0,1.714,3,0,0,1.547,0,0.115,0.202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","ZW",14645473,0,0,23,3,499.649340718681,315.665688883826,790.866643008804,0,0,0,3.41162993314508e-05,2.15538063457442e-05,5.40007579822655e-05,0,0,0,"2020/04/16","ZW",14645473,0,0,23,3,289.855072463768,0,72.463768115942,72.463768115942,1.57045115579401e-06,2.04841455103567e-07,1.97914449375427e-05,0,4.94786123438567e-06,4.94786123438567e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-16",-62,-50,-48,-77,-64,42
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-17,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,24,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,1,0,1.57142857142857,0,1,0,-0.142857142857143,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-17",24,1,1.571,3,0,0,1.615,0.067,0.106,0.202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","ZW",14645473,1,0,24,3,477.511276864189,296.351653410904,769.413691160727,0,0,0,3.26047015937409e-05,2.02350346356792e-05,5.25359400246566e-05,0,0,0,"2020/04/17","ZW",14645473,1,0,24,3,289.855072463768,0,72.463768115942,72.463768115942,1.63873164082853e-06,2.04841455103567e-07,1.97914449375427e-05,0,4.94786123438567e-06,4.94786123438567e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-17",-62,-48,-47,-79,-62,43
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-18,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,25,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,1,0,1.57142857142857,0,0,0,0,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-18",25,1,1.571,3,0,0,1.682,0.067,0.106,0.202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","ZW",14645473,1,0,25,3,455.323415687596,278.416578714527,744.637455968429,0,0,0,3.10897036707245e-05,1.90104190362802e-05,5.08442066683971e-05,0,0,0,"2020/04/18","ZW",14645473,1,0,25,3,289.855072463768,0,72.463768115942,72.463768115942,1.70701212586306e-06,2.04841455103567e-07,1.97914449375427e-05,0,4.94786123438567e-06,4.94786123438567e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-18",-66,-52,-52,-78,-53,34
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-19,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,25,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,0,0,1.57142857142857,0,-1,0,0,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-19",25,0,1.571,3,0,0,1.682,0,0.106,0.202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","ZW",14645473,0,0,25,3,418.476771122554,252.691098257566,693.031171959437,0,0,0,2.85737969079287e-05,1.72538707529327e-05,4.73205045654338e-05,0,0,0,"2020/04/19","ZW",14645473,0,0,25,3,289.855072463768,0,72.463768115942,72.463768115942,1.70701212586306e-06,2.04841455103567e-07,1.97914449375427e-05,0,4.94786123438567e-06,4.94786123438567e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-19",-61,-49,-43,-76,-29,30
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-20,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,25,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,0,0,1.14285714285714,0,0,0,-0.428571428571429,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-20",25,0,1.143,3,0,0,1.682,0,0.077,0.202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,"2020/04/20","ZW",14645473,11,0,25,3,25,3,25,25,1.70701212586306e-06,7.51085335379745e-07,1.70701212586306e-06,1.70701212586306e-06,"2020/04/20","ZW",14645473,0,0,25,3,387.156387644797,231.2746318942,648.104235499284,0,0,0,2.64352259326003e-05,1.57915440419166e-05,4.42528715528194e-05,0,0,0,"2020/04/20","ZW",14645473,0,0,25,3,289.855072463768,0,72.463768115942,72.463768115942,1.70701212586306e-06,2.04841455103567e-07,1.97914449375427e-05,0,4.94786123438567e-06,4.94786123438567e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-20",-59,-47,-46,-73,-59,39
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-21,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,28,3,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,3,0,1.57142857142857,0,3,0,0.428571428571429,0,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-21",28,3,1.571,3,0,0,1.884,0.202,0.106,0.202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","ZW",14645473,3,0,28,3,404.641060884322,239.473854663137,683.72552980329,0,0,0,2.76290879020651e-05,1.63513909494857e-05,4.66851108054544e-05,0,0,0,"2020/04/21","ZW",14645473,3,0,28,3,289.855072463768,0,0,72.463768115942,1.91185358096662e-06,2.04841455103567e-07,1.97914449375427e-05,0,0,4.94786123438567e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-21",-55,-42,-43,-71,-58,38
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-04-22,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,28,4,87.96,87.96,95.24,95.24,61.67,61.67,67.31,67.31,25,25,0,1,0.714285714285714,0.142857142857143,-3,1,-0.857142857142857,0.142857142857143,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-04-22",28,0,0.714,4,1,0.143,1.884,0,0.048,0.269,0.067,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,87.96,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","ZW",14645473,0,1,28,4,506.509600872613,350.077229320466,732.84393924771,0,0,0,3.45847212222243e-05,2.39034430175431e-05,5.00389396264436e-05,0,0,0,"2020/04/22","ZW",14645473,0,1,28,4,289.855072463768,0,0,72.463768115942,1.91185358096662e-06,2.73121940138089e-07,1.97914449375427e-05,0,0,4.94786123438567e-06,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-04-22",-57,-43,-42,-71,-58,37
